제품코드,제품명,업체명
651903920,아토목신캡슐10mg(아토목세틴염산염)_(11.43mg/1캡슐),명인제약(주)
657202490,환인아토목세틴캡슐10밀리그램(아토목세틴염산염)_(11.43mg/1캡슐),환인제약(주)
651903900,아토목신캡슐18mg(아토목세틴염산염)_(20.57mg/1캡슐),명인제약(주)
657202500,환인아토목세틴캡슐18밀리그램(아토목세틴염산염)_(20.57mg/1캡슐),환인제약(주)
651903910,아토목신캡슐25mg(아토목세틴염산염)_(28.57mg/1캡슐),명인제약(주)
657202510,환인아토목세틴캡슐25밀리그램(아토목세틴염산염)_(28.57mg/1캡슐),환인제약(주)
651903860,아토목신캡슐40밀리그램(아토목세틴염산염)_(45.71mg/1캡슐),명인제약(주)
657202520,환인아토목세틴캡슐40밀리그램(아토목세틴염산염)_(45.71mg/1캡슐),환인제약(주)
651903930,아토목신캡슐60mg(아토목세틴염산염)_(68.56mg/1캡슐),명인제약(주)
657202530,환인아토목세틴캡슐60밀리그램(아토목세틴염산염)_(68.56mg/1캡슐),환인제약(주)
651904070,아토목신캡슐80밀리그램(아토목세틴염산염)_(91.42mg/1캡슐),명인제약(주)
657202660,환인아토목세틴캡슐80밀리그램(아토목세틴염산염)_(91.42mg/1캡슐),환인제약(주)
653602260,피타렉스캡슐0.5밀리그램(핀골리모드염산염)_(0.56mg/1캡슐),한국노바티스(주)
652001380,오바지오필름코팅정14밀리그램(테리플루노마이드)_(14mg/1정),(주)사노피-아벤티스코리아
694002710,아질라사정1밀리그램(라사길린메실산염)_(1.56mg/1정),대웅바이오(주)
693202180,라사민정(라사길린메실산염)_(1.56mg/1정),(주)킵스바이오파마
645405650,라사원정1.0밀리그램(라사길린메실산염)_(1.56mg/1정),제일약품(주)
657806860,뉴질렉트정1밀리그램(라사길린메실산염)_(1.56mg/1정),하나제약(주)
642004480,라사질트정1밀리그램(라사길린메실산염)_(1.56mg/1정),현대약품(주)
670701950,마오렉스정1밀리그램(라사길린메실산염)_(1.56mg/1정),초당약품공업(주)
646004960,라사길정1밀리그램(라사길린메실산염)_(1.56mg/1정),(주)메디카코리아
053601580,라시렉트정1.0밀리그램(라사길린메실산염)_(1.56mg/1정),안국뉴팜(주)
651904860,라사린정1밀리그램(라사길린메실산염)_(1.56mg/1정),명인제약(주)
643903740,길렉트정1밀리그램(라사길린메실산염)_(1.56mg/1정),삼일제약(주)
642803270,라질렌정(라사길린메실산염)_(1.56mg/1정),고려제약(주)
668000100,아질렉트정(라사길린메실산염)_(1.56mg/1정),한국룬드벡(주)
643308440,에도파벨정1밀리그램(라사길린메실산염)_(1.56mg/1정),(주)종근당
657203520,라사핀정1밀리그램(라사길린메실산염)_(1.56mg/1정),환인제약(주)
622804160,이지렉트정1.0밀리그램(라사길린메실산염)_(1.56mg/1정),(주)마더스제약
644503050,유렉트정1밀리그램(라사길린메실산염)_(1.56mg/1정),(주)유유제약
671706180,라자렉트정(라사길린메실산염)_(1.56mg/1정),주식회사제뉴원사이언스
694002700,아질라사정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),대웅바이오(주)
693202170,라사민정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),(주)킵스바이오파마
645405640,라사원정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),제일약품(주)
646004950,라사길정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),(주)메디카코리아
053601570,라시렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),안국뉴팜(주)
651904850,라사린정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),명인제약(주)
668000150,아질렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),한국룬드벡(주)
643903730,길렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),삼일제약(주)
622804150,이지렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),(주)마더스제약
642803260,라질렌정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),고려제약(주)
671706190,라자렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),주식회사제뉴원사이언스
643308430,에도파벨정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),(주)종근당
621100240,텍피데라캡슐120밀리그램(디메틸푸마르산염)_(0.12g/1캡슐),한국에자이(주)
621100230,텍피데라캡슐240밀리그램(디메틸푸마르산염)_(0.24g/1캡슐),한국에자이(주)
651905370,아모닐정150밀리그램(아모다피닐(미분화))_(0.15g/1정),명인제약(주)
626900850,누비질정150밀리그램(아모다피닐)_(0.15g/1정),(주)한독테바
651905380,아모닐정250밀리그램(아모다피닐(미분화))_(0.25g/1정),명인제약(주)
626900860,누비질정250밀리그램(아모다피닐)_(0.25g/1정),(주)한독테바
644704770,온젠티스캡슐50밀리그램(오피카폰)_(50mg/1캡슐),에스케이케미칼(주)
621100260,에퀴피나필름코팅정50밀리그램(사피나미드메실산염)_(65.88mg/1정),한국에자이(주)
651905340,"명도파정12.5/50밀리그램(벤세라지드, 레보도파)_(1정)",명인제약(주)
645001511,에브리스디건조시럽0.75mg/mL(리스디플람)_(60mg/80mL),(주)한국로슈
657204220,"도멘시아정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",환인제약(주)
642204820,"아리플러스정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",부광약품(주)
642405280,"디멘듀오정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",영진약품(주)
642005320,"디엠듀오정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",현대약품(주)
642906910,"메만셉트정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",일동제약(주)
649106080,"알쯔콤프정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",한국휴텍스제약(주)
642803530,"뉴로셉트듀오정10/20밀리그램(도네페질염산염수화물, 메만틴염산염)_(1정)",고려제약(주)
643309630,"뉴로페질엠정10/20밀리그램(도네페질염산염수화물,메만틴염산염)_(1정)",(주)종근당
648200500,바클란정10밀리그램(바클로펜)_(10mg/1정),(주)유영제약
644304560,프렉스정10밀리그램(바클로펜)_(10mg/1정),한국유나이티드제약(주)
678601250,바클펜정10밀리그램(바클로펜)_(10mg/1정),(주)다산제약
646200290,셀릭스바클로펜정10밀리그램_(10mg/1정),(주)셀릭스
642301360,삼성바클로펜정_(10mg/1정),삼성제약(주)
649600190,대우바클로펜정10밀리그램_(10mg/1정),대우제약(주)
690302120,비엘바클로정10mg(바클로펜)_(10mg/1정),(주)라이트팜텍
657800770,바라파정10mg(바클로펜)_(10mg/1정),하나제약(주)
652104900,한독바클로펜정10밀리그램_(10mg/1정),(주)한독
650100390,바크론정10밀리그람(바클로펜)_(10mg/1정),(주)태준제약
649000380,풍림바클로펜정_(10mg/1정),풍림무약(주)
645901510,바로판10밀리그람정(바클로펜)_(10mg/1정),동광제약(주)
656000460,바크라폰정10밀리그램(바클로펜)_(10mg/1정),알리코제약(주)
649701970,지엘바클로펜정10밀리그램_(10mg/1정),지엘파마(주)
644304550,프렉스정(바크로펜)_(20mg/1정),한국유나이티드제약(주)
650100400,바크론정5밀리그람(바클로펜)_(5mg/1정),(주)태준제약
644304580,프렉스정5밀리그램(바클로펜)_(5mg/1정),한국유나이티드제약(주)
649700190,르네신정(클로르페네신카르바메이트)_(0.125g/1정),지엘파마(주)
653800490,마오릭스정(클로르페네신카르바메이트)_(0.125g/1정),신일제약(주)
644500690,릴렉시아정(클로르페네신카르바메이트)_(0.125g/1정),(주)유유제약
653800500,마오릭스정250밀리그램(클로르페네신카르바메이트)_(0.25g/1정),신일제약(주)
656701030,아트락트정(클로르페네신카르바메이트)_(0.25g/1정),한국넬슨제약(주)
649100520,슬렌콘정250밀리그람(클로르페네신카르바메이트)_(0.25g/1정),한국휴텍스제약(주)
651200420,리락스정250밀리그램(클로르페네신카르바메이트)_(0.25g/1정),삼천당제약(주)
621801820,카민산250밀리그램정(클로르페네신카르바메이트)_(0.25g/1정),(주)한국파비스제약
644500700,릴렉시아정250밀리그램(클로르페네신카르바메이트)_(0.25g/1정),(주)유유제약
661900750,시클펜정(시클로벤자프린염산염)_(10mg/1정),영풍제약(주)
651300630,본렉스이알캡슐15밀리그램(시클로벤자프린염산염)_(15mg/1캡슐),(주)새한제약
648200940,아노렉스캡슐25밀리그램(단트롤렌나트륨수화물)_(25mg/1캡슐),(주)유영제약
643104080,엠페리손정50밀리그램(에페리손염산염)_(50mg/1정),(주)바이넥스
647300760,에이치엘비에페리손정(에페리손염산염)_(50mg/1정),에이치엘비제약(주)
655602950,한올에페리손염산염정_(50mg/1정),한올바이오파마(주)
621802430,파비스에페리손정(에페리손염산염)_(50mg/1정),(주)한국파비스제약
622801590,에페릴엠정(에페리손염산염)_(50mg/1정),(주)마더스제약
644701750,엑소닌정(에페리손염산염)_(50mg/1정),에스케이케미칼(주)
674100610,안페리손정(에페리손염산염)_(50mg/1정),(주)옵투스제약
698502210,에페시나정(에페리손염산염)_(50mg/1정),(주)테라젠이텍스
678601300,에테리손정(에페리손염산염)_(50mg/1정),(주)다산제약
693200870,글로에리손정(에페리손염산염)_(50mg/1정),(주)킵스바이오파마
648507090,뉴페리손정(에페리손염산염)_(50mg/1정),신풍제약(주)
694000590,대웅바이오에페리손정(에페리손염산염)_(50mg/1정),대웅바이오(주)
671800740,대원에페리손염산염정_(50mg/1정),대원제약(주)
645905540,동광에페리손정(에페리손염산염)_(50mg/1정),동광제약(주)
657300850,동구에페리손정(에페리손염산염)_(50mg/1정),(주)동구바이오제약
643202440,동성에페리손정(에페리손염산염)_(50mg/1정),동성제약(주)
651203820,리락손정(에페리손염산염)_(50mg/1정),삼천당제약(주)
656003500,머렉스정(에페리손염산염)_(50mg/1정),알리코제약(주)
664901010,뮤렉실정(에페리손염산염)_(50mg/1정),성원애드콕제약(주)
643306600,뮤프리손정(에페리손염산염)_(50mg/1정),(주)종근당
669604280,산페리정(에페리손염산염)_(50mg/1정),(주)아이월드제약
693901360,세페리손정(에페리손염산염)_(50mg/1정),(주)셀트리온제약
625500290,셀리손정(에페리손염산염)_(50mg/1정),(주)텔콘알에프제약
649501590,알페손정50밀리그램(에페리손염산염)_(50mg/1정),유니메드제약(주)
647204050,에리손정(에페리손염산염)_(50mg/1정),한국코러스(주)
657502550,에리스정(에페리손염산염)_(50mg/1정),미래바이오제약(주)
651501130,에릭슨정(에페리손염산염)_(50mg/1정),(주)하원제약
665501990,에손정(에페리손염산염)_(50mg/1정),한국유니온제약(주)
669500490,에이렉스정(에페리손염산염)_(50mg/1정),(주)씨티씨바이오
653402620,에페날정(에페리손염산염)_(50mg/1정),동국제약(주)
628900060,에페노정(에페리손염산염)_(50mg/1정),(주)이든파마
642702540,에페로신정(에페리손염산염)_(50mg/1정),동화약품(주)
658603030,에페리신정(에페리손염산염)_(50mg/1정),이연제약(주)
643903210,에페리원정(에페리손염산염)_(50mg/1정),삼일제약(주)
640900700,에페릭손정(에페리손염산염)_(50mg/1정),(주)일화
654701530,에페만정(에페리손염산염)_(50mg/1정),케이엠에스제약(주)
654301970,에페솔정(에페리손염산염)_(50mg/1정),오스틴제약(주)
651601980,에페프린정(에페리손염산염)_(50mg/1정),한화제약(주)
652604200,에펙스정(에페리손염산염)_(50mg/1정),알보젠코리아(주)
645203800,에펠정(에페리손염산염)_(50mg/1정),(주)에이프로젠바이오로직스
684501060,에포린정(에페리손염산염)_(50mg/1정),화일약품(주)
629700750,오페리손정(에페리손염산염)_(50mg/1정),(주)오스코리아제약
670100990,팜젠에페리손정(에페리손염산염)_(50mg/1정),(주)팜젠사이언스
665001790,이페리손정(에페리손염산염)_(50mg/1정),(주)경보제약
655403530,이펙손정(에페리손염산염)_(50mg/1정),일성아이에스(주)
644903170,중외에페리손염산염정_(50mg/1정),제이더블유중외제약(주)
650301290,진양에페리손정(에페리손염산염)_(50mg/1정),진양제약(주)
671701350,케이페리정(에페리손염산염)_(50mg/1정),주식회사제뉴원사이언스
644802320,태극에페리손정(에페리손염산염)_(50mg/1정),태극제약(주)
625200100,트리페손정(에페리손염산염)_(50mg/1정),(주)화이트생명과학
644003400,페덱스정(에페리손염산염)_(50mg/1정),삼익제약(주)
670400860,휴니즈에페리손염산염정_(50mg/1정),(주)휴온스메디텍
628800320,휴리손정(에페리손염산염)_(50mg/1정),(주)휴비스트제약
642003870,현대에페리손염산염정_(50mg/1정),현대약품(주)
656204550,레페리손정(에페리손염산염)_(50mg/1정),(주)바스칸바이오제약
052700960,에포리스정(에페리손염산염)_(50mg/1정),(주)휴온스생명과학
649404940,에스리손정(에페리손염산염)_(50mg/1정),영일제약(주)
674401290,에리페정(에페리손염산염)_(50mg/1정),아이큐어(주)
052400050,로페리손정(에페리손염산염)_(50mg/1정),(주)인트로바이오파마
644603470,엘페리온정(에페리손염산염)_(50mg/1정),조아제약(주)
653006190,파렉손정(에페리손염산염)_(50mg/1정),(주)한국파마
649702060,에페리드정(에페리손염산염)_(50mg/1정),지엘파마(주)
648603760,에페리스정50mg(에페리손염산염)_(50mg/1정),(주)씨엠지제약
649002070,에리페손정50밀리그램(에페리손염산염)_(50mg/1정),풍림무약(주)
623005380,에페리손엔티정(에페리손염산염)_(50mg/1정),한국신텍스제약(주)
058200400,아뮤렉정50밀리그램(에페리손염산염)_(50mg/1정),(주)아리제약
059000490,투페리정(에페리손염산염)_(50mg/1정),주식회사케이에스제약
059600320,에페릿정(에페리손염산염)_(50mg/1정),(주)킴스제약
060500490,메가페손정(에페리손염산염)_(50mg/1정),(주)엘앤씨바이오
656702290,넬슨에페리손정(에페리손염산염)_(50mg/1정),한국넬슨제약(주)
670700310,뮤렉스정(에페리손염산염)_(50mg/1정),초당약품공업(주)
652105650,미오날정(에페리손염산염)_(50mg/1정),(주)한독
649802520,에페신정(에페리손염산염)(수출명:에페잔정(Epezantablet))_(50mg/1정),명문제약(주)
648201160,에페손정(에페리손염산염)_(50mg/1정),(주)유영제약
649600480,"대우에페리손정(수출명:미소락스정,뮤소락스정,필미소락스정,에페락스정)_(에페리손염산염, 50mg/1정)",대우제약(주)
646001170,뮤페신정(에페리손염산염)_(50mg/1정),(주)메디카코리아
669804380,미오페닐정(에페리손염산염)_(50mg/1정),구주제약(주)
660700760,손페리정(에페리손염산염)_(50mg/1정),위더스제약(주)
663601290,아페손정(에페리손염산염)_(50mg/1정),한국프라임제약(주)
649100750,에렉신정(에페리손염산염)_(50mg/1정),한국휴텍스제약(주)
643701750,에릭손정(에페리손염산염)_(50mg/1정),국제약품(주)
657805490,에페라정(에페리손염산염)_(50mg/1정),하나제약(주)
644308740,에페렉스정(에페리손염산염)_(50mg/1정),한국유나이티드제약(주)
662501380,에페론정(에페리손염산염)_(50mg/1정),(주)넥스팜코리아
661900890,에페리정50밀리그램(에페리손염산염)(수출명:스파블렉스Spabulex)_(50mg/1정),영풍제약(주)
646201480,에페리젠정(에페리손염산염)_(50mg/1정),(주)셀릭스
653802110,에페릭스정50밀리그램(에페리손염산염)_(50mg/1정),신일제약(주)
