제품코드,ATC코드,ATC코드 명칭
670608290,M03BX09,eperisone
657806840,M03BX09,eperisone
643704770,M03BX09,eperisone
657307940,M03BX09,eperisone
665507770,M03BX09,eperisone
652606620,M03BX09,eperisone
697100890,M03BX09,eperisone
694003880,M03BX09,eperisone
653100480,M03BA03,methocarbamol
649800960,M03BA03,methocarbamol
656001340,M03BC01,orphenadrine (citrate)
651300230,M03BC01,orphenadrine (citrate)
645601900,M03BC01,orphenadrine (citrate)
655402030,M03BX03,pridinol
641804800,M03BX02,tizanidine
670605900,M03BX02,tizanidine
640900620,A03F,PROPULSIVES
671806950,N07AB02,bethanechol
665502130,N07AB02,bethanechol
641702570,N07AB02,bethanechol
652603680,N07AB02,bethanechol
629701790,N07AB02,bethanechol
641702580,N07AB02,bethanechol
646200430,A03AB06,otilonium bromide
649400800,A03AB06,otilonium bromide
645204430,A03AB06,otilonium bromide
649601820,A03AB06,otilonium bromide
693900280,A03AB06,otilonium bromide
656701370,A03AB06,otilonium bromide
642701370,A03AB06,otilonium bromide
698500300,A03AB06,otilonium bromide
650301070,A03AB06,otilonium bromide
649100800,A03AB06,otilonium bromide
648201230,A03AB06,otilonium bromide
649508060,A03AB06,otilonium bromide
654302040,A03AB06,otilonium bromide
651204120,A03AB06,otilonium bromide
640902570,A03AB06,otilonium bromide
656003950,A03AB06,otilonium bromide
698003190,A03AB06,otilonium bromide
693902790,A03AB06,otilonium bromide
622804080,A03AB06,otilonium bromide
658204370,A03AB06,otilonium bromide
642308370,A03AB06,otilonium bromide
649104800,A03AB06,otilonium bromide
694003730,A03AB06,otilonium bromide
642701380,A03AB06,otilonium bromide
698502650,A03AB06,otilonium bromide
663601520,A03AB06,otilonium bromide
650301080,A03AB06,otilonium bromide
649506290,A03AB06,otilonium bromide
642700300,G04BD04,oxybutynin
642800580,N07AA02,pyridostigmine
645301380,N05BA23,tofisopam
642801470,N05BA23,tofisopam
648102170,N05BA23,tofisopam
657201010,N05BA23,tofisopam
642702410,A03BB05,cimetropium bromide
642202300,A03AX05,fenoverine
74200070,A03BB01,butylscopolamine
645702851,A03AX12,phloroglucinol
645602241,A03AX12,phloroglucinol
656701920,A03AX12,phloroglucinol
645602250,A03AX12,phloroglucinol
640902610,A03AX12,phloroglucinol
669801710,A03AX12,phloroglucinol
661900730,A03AX12,phloroglucinol
645302200,A03AX12,phloroglucinol
653101670,A03AX12,phloroglucinol
645604690,A03AX12,phloroglucinol
659901920,A03AX12,phloroglucinol
642102530,A03AC05,tiropramide
648102100,A03AC05,tiropramide
690300640,A03AC05,tiropramide
643702520,A03AC05,tiropramide
658201550,A03AC05,tiropramide
657203300,A03AC05,tiropramide
693200040,A03AC05,tiropramide
650200420,A03AC05,tiropramide
670100300,A03AC05,tiropramide
643100390,A03AC05,tiropramide
649806900,A03AC05,tiropramide
640900490,A03AC05,tiropramide
654000570,A03AC05,tiropramide
647201210,A03AC05,tiropramide
670602190,A03AC05,tiropramide
665504310,A03AC05,tiropramide
621802030,A03AC05,tiropramide
674400820,A03AC05,tiropramide
678600600,A03AC05,tiropramide
651501610,A03AC05,tiropramide
652901870,A03AC05,tiropramide
628800270,A03AC05,tiropramide
52700540,A03AC05,tiropramide
644603100,A03AC05,tiropramide
644001820,A03AC05,tiropramide
646202050,A03AC05,tiropramide
652603770,A03AC05,tiropramide
645903120,A03AC05,tiropramide
664900590,A03AC05,tiropramide
671701630,A03AC05,tiropramide
629700740,A03AC05,tiropramide
646004100,A03AC05,tiropramide
654303020,A03AC05,tiropramide
656001620,A03AC05,tiropramide
658601800,A03AC05,tiropramide
642703280,A03AC05,tiropramide
642303850,A03AC05,tiropramide
625201170,A03AC05,tiropramide
645202630,A03AC05,tiropramide
649602430,A03AC05,tiropramide
670400930,A03AC05,tiropramide
653403600,A03AC05,tiropramide
658501980,A03AC05,tiropramide
655403630,A03AC05,tiropramide
622802710,A03AC05,tiropramide
662501750,A03AC05,tiropramide
665002330,A03AC05,tiropramide
628900910,A03AC05,tiropramide
52400780,A03AC05,tiropramide
647303450,A03AC05,tiropramide
643203100,A03AC05,tiropramide
55101310,A03AC05,tiropramide
53300650,A03AC05,tiropramide
658106940,A03AC05,tiropramide
58800190,A03AC05,tiropramide
694002640,A03AC05,tiropramide
653006580,A03AC05,tiropramide
59000260,A03AC05,tiropramide
73000250,A03AC05,tiropramide
60500600,A03AC05,tiropramide
655601890,A03AC05,tiropramide
644702250,A03AC05,tiropramide
641800910,A03AC05,tiropramide
643503060,A03AC05,tiropramide
641602470,A03AC05,tiropramide
643301760,A03AC05,tiropramide
654700630,A03AC05,tiropramide
663601940,A03AC05,tiropramide
648102080,A03AC05,tiropramide
648201760,A03AC05,tiropramide
649504210,A03AC05,tiropramide
648503780,A03AC05,tiropramide
671803200,A03AC05,tiropramide
669802840,A03AC05,tiropramide
649402580,A03AC05,tiropramide
661901770,A03AC05,tiropramide
649101080,A03AC05,tiropramide
644304350,A03AC05,tiropramide
669904070,A03AC05,tiropramide
657802060,A03AC05,tiropramide
693900010,A03AC05,tiropramide
657303550,A03AC05,tiropramide
660701910,A03AC05,tiropramide
698500210,A03AC05,tiropramide
652300680,A03AC05,tiropramide
647802570,A03AX,Other drugs for functional gastrointestinal disorders
648902910,N07XX08,tafamidis
643702200,S01L,OCULAR VASCULAR DISORDER AGENTS
649401560,S01L,OCULAR VASCULAR DISORDER AGENTS
649103120,S01L,OCULAR VASCULAR DISORDER AGENTS
651205170,S01L,OCULAR VASCULAR DISORDER AGENTS
643704340,S01L,OCULAR VASCULAR DISORDER AGENTS
649103160,S01L,OCULAR VASCULAR DISORDER AGENTS
651205080,S01L,OCULAR VASCULAR DISORDER AGENTS
669500950,N07AX01,pilocarpine
621100040,N07AX01,pilocarpine
643503080,R06AE07,cetirizine
641701110,R06AE07,cetirizine
642900710,R06AE07,cetirizine
649700750,R06AE07,cetirizine
645900860,R06AE07,cetirizine
653700670,R06AE07,cetirizine
656001520,R06AE07,cetirizine
669603620,R06AE07,cetirizine
656202690,R06AE07,cetirizine
664100410,R06AE07,cetirizine
642800960,R06AE07,cetirizine
654301890,R06AE07,cetirizine
648600900,R06AE07,cetirizine
647801180,R06AE07,cetirizine
646001670,R06AE07,cetirizine
661900620,R06AE07,cetirizine
651501940,R06AE07,cetirizine
653801190,R06AE07,cetirizine
671801520,R06AE07,cetirizine
645601400,R06AE07,cetirizine
658600680,R06AE07,cetirizine
649400500,R06AE07,cetirizine
649100430,R06AE07,cetirizine
645202100,R06AE07,cetirizine
678601040,R06AE07,cetirizine
52700530,R06AE07,cetirizine
654100110,R06AE07,cetirizine
658501140,R06AE07,cetirizine
644602130,R06AE07,cetirizine
644806190,R06AE07,cetirizine
52401810,R06AE07,cetirizine
642102570,R06AB04,chlorphenamine
644800580,R06AA04,clemastine
641901521,R06AX22,ebastine
655601410,R06AX22,ebastine
671700470,R06AX22,ebastine
652604690,R06AX22,ebastine
57000640,R06AX22,ebastine
622803680,R06AX22,ebastine
73000910,R06AX22,ebastine
641901530,R06AX22,ebastine
646001880,R06AX22,ebastine
670300280,R06AX,Other antihistamines for systemic use
670300290,R06AX,Other antihistamines for systemic use
644000941,R06AX13,loratadine
661604470,R06AX13,loratadine
658201290,R06AX13,loratadine
649600160,R06AX13,loratadine
655601320,R06AX13,loratadine
643200370,R06AX13,loratadine
698000870,R06AX13,loratadine
641105900,R06AX13,loratadine
669800100,R06AX13,loratadine
656700230,R06AX13,loratadine
650200130,R06AX13,loratadine
646203720,R06AX13,loratadine
698500390,R06AX13,loratadine
644805950,R06AX13,loratadine
54801350,R06AX13,loratadine
57600940,R06AX13,loratadine
642201272,R06AD07,mequitazine
642202340,R06AD07,mequitazine
657302870,R06AE06,oxatomide
642401090,R06AE06,oxatomide
641500410,R01BA52,"pseudoephedrine, combinations"
649104950,R01BA52,"pseudoephedrine, combinations"
646000530,R01BA52,"pseudoephedrine, combinations"
648502740,R01BA52,"pseudoephedrine, combinations"
650201760,R01BA52,"pseudoephedrine, combinations"
650301190,R01BA52,"pseudoephedrine, combinations"
654700170,R01BA52,"pseudoephedrine, combinations"
653800440,R01BA52,"pseudoephedrine, combinations"
652603920,R01BA52,"pseudoephedrine, combinations"
651203100,R01BA52,"pseudoephedrine, combinations"
644102000,R01BA52,"pseudoephedrine, combinations"
657806180,R01BA52,"pseudoephedrine, combinations"
693202220,R01BA52,"pseudoephedrine, combinations"
669907930,R01BA52,"pseudoephedrine, combinations"
73000220,R01BA52,"pseudoephedrine, combinations"
641900460,R01BA52,"pseudoephedrine, combinations"
649000190,R01BA52,"pseudoephedrine, combinations"
652100960,R06AX26,fexofenadine
670604370,R06AX26,fexofenadine
643503280,R06AX26,fexofenadine
643303890,R06AX26,fexofenadine
628902400,R06AX26,fexofenadine
652100970,R06AX26,fexofenadine
643503270,R06AX26,fexofenadine
652100980,R06AX26,fexofenadine
643503290,R06AX26,fexofenadine
661605760,R06AX26,fexofenadine
644503440,R06AX26,fexofenadine
649105880,R06AX26,fexofenadine
646005810,R06AX26,fexofenadine
628902370,R06AX26,fexofenadine
642200720,R06AX25,mizolastine
652100950,R01BA52,"pseudoephedrine, combinations"
648104010,R06AX,Other antihistamines for systemic use
670401860,R06AX,Other antihistamines for systemic use
657204010,R06AX,Other antihistamines for systemic use
647804580,R06AX,Other antihistamines for systemic use
662503710,R06AX,Other antihistamines for systemic use
643104350,R06AX,Other antihistamines for systemic use
652903990,R06AX,Other antihistamines for systemic use
693902570,R06AX,Other antihistamines for systemic use
629701420,R06AX,Other antihistamines for systemic use
628900890,R06AX,Other antihistamines for systemic use
52400520,R06AX,Other antihistamines for systemic use
640903440,R06AX,Other antihistamines for systemic use
693201830,R06AX,Other antihistamines for systemic use
621803050,R06AX,Other antihistamines for systemic use
628801100,R06AX,Other antihistamines for systemic use
642803020,R06AX,Other antihistamines for systemic use
643704480,R06AX,Other antihistamines for systemic use
694001540,R06AX,Other antihistamines for systemic use
669906930,R06AX,Other antihistamines for systemic use
674401400,R06AX,Other antihistamines for systemic use
654004880,R06AX,Other antihistamines for systemic use
661904790,R06AX,Other antihistamines for systemic use
654305160,R06AX,Other antihistamines for systemic use
660703120,R06AX,Other antihistamines for systemic use
658603470,R06AX,Other antihistamines for systemic use
645405040,R06AX,Other antihistamines for systemic use
644603760,R06AX,Other antihistamines for systemic use
650303700,R06AX,Other antihistamines for systemic use
670304180,R06AX,Other antihistamines for systemic use
665506970,R06AX,Other antihistamines for systemic use
647204450,R06AX,Other antihistamines for systemic use
651602290,R06AX,Other antihistamines for systemic use
642003960,R06AX,Other antihistamines for systemic use
625201820,R06AX,Other antihistamines for systemic use
645209540,R06AX,Other antihistamines for systemic use
649405050,R06AX,Other antihistamines for systemic use
669502290,R06AX,Other antihistamines for systemic use
647303390,R06AX,Other antihistamines for systemic use
649807320,R06AX,Other antihistamines for systemic use
679801650,R06AX,Other antihistamines for systemic use
678601150,R06AX,Other antihistamines for systemic use
642307140,R06AX,Other antihistamines for systemic use
655404070,R06AX,Other antihistamines for systemic use
670501280,R06AX,Other antihistamines for systemic use
653805460,R06AX,Other antihistamines for systemic use
690301210,R06AX,Other antihistamines for systemic use
641606830,R06AX,Other antihistamines for systemic use
58200110,R06AX,Other antihistamines for systemic use
658107610,R06AX,Other antihistamines for systemic use
54800590,R06AX,Other antihistamines for systemic use
59000200,R06AX,Other antihistamines for systemic use
57000580,R06AX,Other antihistamines for systemic use
57600500,R06AX,Other antihistamines for systemic use
661305590,R06AX,Other antihistamines for systemic use
642706910,R06AX,Other antihistamines for systemic use
73000120,R06AX,Other antihistamines for systemic use
60500090,R06AX,Other antihistamines for systemic use
641502240,R06AX,Other antihistamines for systemic use
665002320,R06AX,Other antihistamines for systemic use
657307100,R06AX,Other antihistamines for systemic use
646004340,R06AX,Other antihistamines for systemic use
648603540,R06AX,Other antihistamines for systemic use
53300180,R06AX,Other antihistamines for systemic use
698503770,R06AX,Other antihistamines for systemic use
645906280,R06AX,Other antihistamines for systemic use
626500960,R06AX,Other antihistamines for systemic use
622803010,R06AX,Other antihistamines for systemic use
651205030,R06AX,Other antihistamines for systemic use
656004740,R06AX,Other antihistamines for systemic use
670104180,R06AX,Other antihistamines for systemic use
649507470,R06AX,Other antihistamines for systemic use
658203790,R06AX,Other antihistamines for systemic use
644103130,R06AX,Other antihistamines for systemic use
698003450,R06AX,Other antihistamines for systemic use
649001690,R06AX,Other antihistamines for systemic use
663607170,R06AX,Other antihistamines for systemic use
649103650,R06AX,Other antihistamines for systemic use
669805070,R06AX,Other antihistamines for systemic use
670607770,R06AX,Other antihistamines for systemic use
648103980,R06AX,Other antihistamines for systemic use
671806480,R06AX,Other antihistamines for systemic use
645604870,R06AX,Other antihistamines for systemic use
657806020,R06AX,Other antihistamines for systemic use
645702840,R06AX,Other antihistamines for systemic use
648507950,R06AX,Other antihistamines for systemic use
648508070,R06AX,Other antihistamines for systemic use
649105650,R06AX,Other antihistamines for systemic use
642405100,R06AX,Other antihistamines for systemic use
657308750,R06AX,Other antihistamines for systemic use
665508470,R06AX,Other antihistamines for systemic use
643705390,R06AX,Other antihistamines for systemic use
649808090,R06AX,Other antihistamines for systemic use
628902170,R06AX,Other antihistamines for systemic use
622804920,R06AX,Other antihistamines for systemic use
648504591,R06AE09,levocetirizine
643902771,R06AE09,levocetirizine
650202781,R06AE09,levocetirizine
642401981,R06AE09,levocetirizine
643304852,R06AE09,levocetirizine
643201501,R06AE09,levocetirizine
642902801,R06AE09,levocetirizine
644101221,R06AE09,levocetirizine
652902271,R06AE09,levocetirizine
643504612,R06AE09,levocetirizine
654100052,R06AE09,levocetirizine
645303371,R06AE09,levocetirizine
663602857,R06AE09,levocetirizine
646004331,R06AE09,levocetirizine
671702243,R06AE09,levocetirizine
645701412,R06AE09,levocetirizine
665505392,R06AE09,levocetirizine
670302161,R06AE09,levocetirizine
651601032,R06AE09,levocetirizine
661902111,R06AE09,levocetirizine
670102321,R06AE09,levocetirizine
643902772,R06AE09,levocetirizine
643504613,R06AE09,levocetirizine
649602911,R06AE09,levocetirizine
654701153,R06AE09,levocetirizine
655403581,R06AE09,levocetirizine
642105961,R06AE09,levocetirizine
649102831,R06AE09,levocetirizine
670500892,R06AE09,levocetirizine
57700091,R06AE09,levocetirizine
644604021,R06AE09,levocetirizine
57000541,R06AE09,levocetirizine
640004280,R06AE09,levocetirizine
642402730,R06AE09,levocetirizine
642105970,R06AE09,levocetirizine
661902100,R06AE09,levocetirizine
649804250,R06AE09,levocetirizine
651202590,R06AE09,levocetirizine
647301360,R06AE09,levocetirizine
665001060,R06AE09,levocetirizine
693201280,R06AE09,levocetirizine
698000960,R06AE09,levocetirizine
650303470,R06AE09,levocetirizine
698502240,R06AE09,levocetirizine
656003540,R06AE09,levocetirizine
670303170,R06AE09,levocetirizine
641803840,R06AE09,levocetirizine
669906090,R06AE09,levocetirizine
643304810,R06AE09,levocetirizine
646203840,R06AE09,levocetirizine
642704280,R06AE09,levocetirizine
643201490,R06AE09,levocetirizine
652601660,R06AE09,levocetirizine
640902450,R06AE09,levocetirizine
622802300,R06AE09,levocetirizine
651600960,R06AE09,levocetirizine
694000270,R06AE09,levocetirizine
642902790,R06AE09,levocetirizine
670102300,R06AE09,levocetirizine
648102470,R06AE09,levocetirizine
643902760,R06AE09,levocetirizine
644101180,R06AE09,levocetirizine
669804570,R06AE09,levocetirizine
652902260,R06AE09,levocetirizine
642801840,R06AE09,levocetirizine
625200400,R06AE09,levocetirizine
643103780,R06AE09,levocetirizine
644803450,R06AE09,levocetirizine
678600450,R06AE09,levocetirizine
693900600,R06AE09,levocetirizine
654303720,R06AE09,levocetirizine
628800100,R06AE09,levocetirizine
650202720,R06AE09,levocetirizine
643702710,R06AE09,levocetirizine
646002760,R06AE09,levocetirizine
649602840,R06AE09,levocetirizine
657805170,R06AE09,levocetirizine
654701140,R06AE09,levocetirizine
654002180,R06AE09,levocetirizine
670400880,R06AE09,levocetirizine
655403590,R06AE09,levocetirizine
670500900,R06AE09,levocetirizine
53600530,R06AE09,levocetirizine
628901250,R06AE09,levocetirizine
57700070,R06AE09,levocetirizine
641606900,R06AE09,levocetirizine
57000590,R06AE09,levocetirizine
662504370,R06AE09,levocetirizine
60500500,R06AE09,levocetirizine
623006840,R06AE09,levocetirizine
645402380,R06AE09,levocetirizine
641500800,R06AE09,levocetirizine
654100060,R06AE09,levocetirizine
660702170,R06AE09,levocetirizine
645701420,R06AE09,levocetirizine
645903550,R06AE09,levocetirizine
649102130,R06AE09,levocetirizine
657304080,R06AE09,levocetirizine
663602860,R06AE09,levocetirizine
671702230,R06AE09,levocetirizine
643504340,R06AE09,levocetirizine
644002160,R06AE09,levocetirizine
643505450,R06AX,Other antihistamines for systemic use
645304630,R06AX,Other antihistamines for systemic use
653402760,R06AX,Other antihistamines for systemic use
651203830,R06AX,Other antihistamines for systemic use
645305910,R06AX,Other antihistamines for systemic use
645702820,R06AX,Other antihistamines for systemic use
671806650,R06AX,Other antihistamines for systemic use
651205210,R06AX,Other antihistamines for systemic use
641806660,R06AX,Other antihistamines for systemic use
653404100,R06AX,Other antihistamines for systemic use
643506740,R01BA52,"pseudoephedrine, combinations"
670304200,R01BA52,"pseudoephedrine, combinations"
698500011,R01BA53,"phenylephrine, combinations"
645200721,R01BA53,"phenylephrine, combinations"
657301791,R01BA53,"phenylephrine, combinations"
653802381,R01BA53,"phenylephrine, combinations"
645701161,R01BA53,"phenylephrine, combinations"
642401362,R01BA53,"phenylephrine, combinations"
670301364,R01BA53,"phenylephrine, combinations"
670500661,R01BA53,"phenylephrine, combinations"
649602071,R01BA53,"phenylephrine, combinations"
643502462,R01BA52,"pseudoephedrine, combinations"
643502466,R01BA52,"pseudoephedrine, combinations"
642901992,R01BA52,"pseudoephedrine, combinations"
643900892,R01BA52,"pseudoephedrine, combinations"
643900891,R01BA52,"pseudoephedrine, combinations"
73100180,R06AX27,desloratadine
644502470,R06AX,Other antihistamines for systemic use
642403990,R06AX,Other antihistamines for systemic use
650204770,R06AX28,rupatadine
693903430,L04AX01,azathioprine
626900870,L04AX01,azathioprine
659901370,L04AX01,azathioprine
643901310,L04AX01,azathioprine
644302120,L04AX01,azathioprine
644309210,L04AX01,azathioprine
693903270,L04AX01,azathioprine
659901360,L04AX01,azathioprine
659901820,L04AX01,azathioprine
643502240,L04AD01,ciclosporin
643502220,L04AD01,ciclosporin
654000410,L03AX,Other immunostimulants
654000400,L03AX,Other immunostimulants
643301091,L04AD01,ciclosporin
653600532,L04AD01,ciclosporin
