canonical_id,substance_code,preferred_label_ko,preferred_label_en,atc_codes,synonyms,synonym_count
SUB:731900ATR,731900ATR,"리나글립틴,메트포르민염산염",metformin and linagliptin,A10BD11,"metformin and linagliptin | metforminandlinagliptin | 글레린듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 글루립틴듀오엑스알서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 글리젠타듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 나리젠타듀오서방정 2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 나리젠타듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 라니글듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나글로메트서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나글립틴(미분화 | 리나글립틴, 메트포르민 | 리나글립틴, 메트포르민염산염 | 리나글립틴,메트포르민 | 리나글립틴,메트포르민염산염 | 리나글립틴메트포르민염산염 | 리나디엠메트서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나디포듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나로엠서방정2.5/1000밀리그램(리나글립틴, 메트포르민)_(1정) | 리나로엠서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나루틴듀오서방정2.5/1000밀리그램(리나글립틴메트포르민염산염)_(1정) | 리나맥스서방정2.5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정) | 리나맥스서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나엔듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나젠타듀오서방정2.5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정) | 리나젠타듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나칸메트서방정2.5/1000밀리그램(리나글립틴(미분화),메트포르민염산염)_(1정) | 리나콤비서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나탑듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나티젠듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나틴플러스엑스알정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리디포엠서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리타메진서방정2.5/1000밀리그램(리나글립틴(미분화),메트포르민염산염)_(1정) | 리포민듀오서방정2.5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정) | 리포민듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 명문리나글립틴듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 트라리틴콤비서방정2.5/1000밀리그램_(1정) | 트라케이듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 트루리나엠서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 트리나엠서방정2.5/1000밀리그램(리나글립틴, 메트포르민)_(1정) | 트리나엠서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 폴민리나서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정)",41
SUB:731800ATR,731800ATR,"리나글립틴,메트포르민염산염",nan,A10BD11,"metformin and linagliptin | metforminandlinagliptin | nan | 글레린듀오서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 글루립틴듀오엑스알서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 글리젠타듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 나리젠타듀오서방정 5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 나리젠타듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 뉴젠타씨알정(리나글립틴,메트포르민)_(1정) | 라니글듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나글로메트서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나글립틴(미분화 | 리나글립틴, 메트포르민 | 리나글립틴, 메트포르민염산염 | 리나글립틴,메트포르민 | 리나글립틴,메트포르민염산염 | 리나글립틴메트포르민염산염 | 리나디엠메트서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나디포듀오서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나로엠서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나루틴듀오서방정5/1000밀리그램(리나글립틴메트포르민염산염)_(1정) | 리나맥스서방정5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정) | 리나맥스서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나엔듀오서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나젠타듀오서방정5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정) | 리나젠타듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나칸메트서방정5/1000밀리그램(리나글립틴(미분화),메트포르민염산염)_(1정) | 리나콤비서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 리나탑듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나티젠듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리나틴플러스엑스알정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리디포엠서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 리타메진서방정5/1000밀리그램(리나글립틴(미분화),메트포르민염산염)_(1정) | 리포민듀오서방정5/1000밀리그램(리나글립틴, 메트포르민염산염)_(1정) | 리포민듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 명문리나글립틴듀오서방정 5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 명문리나글립틴듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 트라듀오서방정5/1000밀리그램(리나글립틴, 메트포르민)_(1정) | 트라듀오서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 트라리틴콤비서방정5/1000밀리그램_(1정) | 트라케이듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정) | 트루리나엠서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 트리나엠서방정5/1000밀리그램(리나글립틴, 메트포르민)_(1정) | 트리나엠서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정) | 폴민리나서방정5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정)",45
SUB:732000ATR,732000ATR,"리나글립틴,메트포르민염산염",nan,A10BD11,"metformin and linagliptin | metforminandlinagliptin | nan | 리나글립틴,메트포르민염산염 | 트라리틴콤비서방정2.5/750밀리그램_(1정) | 폴민리나서방정2.5/750밀리그램(리나글립틴,메트포르민염산염)_(1정)",6
SUB:732101ATB,732101ATB,리나글립틴베실산염,linagliptin,A10BH05,linagliptin | 리나글립틴베실산염 | 리나루틴정5밀리그램(리나글립틴베실산염)_(6.67mg/1정) | 리라젠타정5밀리그램(리나글립틴베실산염)_(6.67mg/1정) | 트라이나정5밀리그램(리나글립틴베실산염)_(6.67mg/1정) | 트립엠정5밀리그램(리나글립틴베실산염)_(6.67mg/1정),6
SUB:412901ATB,412901ATB,리네졸리드,linezolid,J01XX08,linezolid | 리네졸리드 | 리네졸린정600밀리그램(리네졸리드)_(0.6g/1정) | 리녹사졸정600밀리그램(리네졸리드)_(0.6g/1정) | 씨네졸리드정600밀리그램(리네졸리드)_(0.6g/1정) | 자이복스정600밀리그람(리네졸리드)_(0.6g/1정),6
SUB:412903ATB,412903ATB,리네졸리드,linezolid,J01XX08,linezolid | 리네졸리드 | 리네졸린정300mg(리네졸리드)_(0.3g/1정),3
SUB:412930BIJ,412930BIJ,리네졸리드,linezolid,J01XX08,linezolid | 리네졸리드 | 씨네졸리드주2밀리그램/밀리리터(리네졸리드)_(0.6g/300mL) | 씨네졸리드주2밀리그램/밀리리터(리네졸리드)_(0.6g/300ml) | 자이복스주2밀리그람/밀리리터(리네졸리드)_(0.6g/300mL) | 자이복스주2밀리그람/밀리리터(리네졸리드)_(0.6g/300ml),6
SUB:183801CSI,183801CSI,리도카인,lidocaine,N01BB02,lidocaine | 리도카인 | 베라카인스프레이(리도카인) | 엔젤카인스프레이(리도카인) | 제트케이나스프레이액(리도카인),5
SUB:183806CPO,183806CPO,리도카인,lidocaine,N01BB02,lidocaine | 뉴도탑카타플라스마(리도카인)_(10X14㎠/1매) | 뉴도탑카타플라스마(리도카인)_(10x14㎠/1매) | 리도카인 | 카인탑카타플라스마(리도카인)_(10X14㎠/1매) | 카인탑카타플라스마(리도카인)_(10x14㎠/1매),6
SUB:183805CCM,183805CCM,리도카인,nan,N01BB02,lidocaine | nan | 리도카겔(리도카인) | 리도카인 | 조겔어덜트진지발겔(리도카인),5
SUB:183902CCM,183902CCM,리도카인염산염수화물,lidocaine,N01BB02,lidocaine | 리도카인염산염수화물 | 성광리도카인젤리(리도카인염산염수화물) | 알리코염산리도카인젤리2% | 한국파마염산리도카인젤리2%,5
SUB:183934CLQ,183934CLQ,리도카인염산염수화물,lidocaine,R02AD02,lidocaine | 리도카인염산염수화물 | 해피카인액(리도카인염산염수화물)_(0.3g/15mL) | 해피카인액(리도카인염산염수화물)_(0.3g/15ml),4
SUB:183936BIJ,183936BIJ,리도카인염산염수화물,lidocaine,N01BB02,lidocaine | 리도카인염산염수화물 | 리타인주4%(리도카인염산염수화물)_(0.8532g/20mL) | 리타인주4%(리도카인염산염수화물)_(0.8532g/20ml),4
SUB:183938CLQ,183938CLQ,리도카인염산염수화물,nan,R02AD02,lidocaine | nan | 리도카글액2%(리도카인염산염수화물)_(10.65g/500mL) | 리도카글액2%(리도카인염산염수화물)_(10.65g/500ml) | 리도카인염산염수화물 | 해피카인액(리도카인염산염수화물)_(10g/500mL) | 해피카인액(리도카인염산염수화물)_(10g/500ml),7
SUB:224001ATB,224001ATB,리루졸,riluzole,N07XX02,riluzole | 리루졸 | 리루텍정(리루졸)_(50mg/1정) | 유리텍정(리루졸)_(50mg/1정),4
SUB:224030ASS,224030ASS,리루졸,riluzole,N07XX02,riluzole | 리루졸 | 테글루틱현탁액(리루졸)_(1.5g/300mL) | 테글루틱현탁액(리루졸)_(1.5g/300ml),4
SUB:184101ATB,184101ATB,리마프로스트알파덱스,nan,B01AC28,limaprost | nan | 국제리마프로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 동광리마프로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 동아오팔몬정(리마프로스트알파-시클로덱스트린포접화합물)_(0.16667mg/1정) | 리마그린정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마글란정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마덱스정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마드린정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마드정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마딘정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마로스정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마론정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마리프정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마맥스정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마셀정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마스타정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마알파정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마엔정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마원정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마케어정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마케이정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마큐정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마클몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마트정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마틴정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마팔몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마팜정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마페라정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프란정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프로스정5마이크로그램(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프로스트알파-시클로덱스트린포접화합물 | 리마프로스트알파덱스 | 리마프로엠정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프로정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프론정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프리정(리마프로스트알파덱스)_(0.16667mg/1정) | 리마프정(리마프로스트알파덱스)_(0.16667mg/1정) | 리파몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 리팔몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 리페노딜정(리마프로스트알파덱스)_(0.16667mg/1정) | 리프로텐정(리마프로스트알파덱스)_(0.16667mg/1정) | 리프스톤정(리마프로스트알파덱스)_(0.16667mg/1정) | 마리몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 마프론정(리마프로스트알파덱스)_(0.16667mg/1정) | 베아몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 비보존리마프로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 삼성리마프로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 스테노스정(리마프로스트알파덱스)_(0.16667mg/1정) | 알마프론정(리마프로스트알파덱스)_(0.16667mg/1정) | 에스팔몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 오마리스정(리마프로스트알파덱스)_(0.16667mg/1정) | 오마스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 오마프론정(리마프로스트알파덱스)_(0.16667mg/1정) | 오마프정(리마프로스트알파덱스)_(0.16667mg/1정) | 오스프로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 오티몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 오파렉정(리마프로스트알파덱스)_(0.16667mg/1정) | 오파로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 오파론정(리마프로스트알파덱스)_(0.16667mg/1정) | 오파몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 오파스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 오팔로정(리마프로스트알파덱스)_(0.16667mg/1정) | 오프몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 우리몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 코팔먼정(리마프로스트알파덱스)_(0.16667mg/1정) | 파라몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 프로스트정(리마프로스트알파덱스)_(0.16667mg/1정) | 프리몬정(리마프로스트알파덱스)_(0.16667mg/1정) | 휴리마프정(리마프로스트알파덱스)_(0.16667mg/1정) | 휴팔몬정(리마프로스트알파덱스)_(0.16667mg/1정),74
SUB:511401ATB,511401ATB,리바록사반,nan,B01AF01,nan | rivaroxaban | 네오록사반정10밀리그램(리바록사반)_(10mg/1정) | 뉴록스반정10밀리그램(리바록사반)_(10mg/1정) | 록사원정10밀리그램(리바록사반)_(10mg/1정) | 리넬토정10밀리그램(리바록사반)_(10mg/1정) | 리록사반정10밀리그램(리바록사반)_(10mg/1정) | 리록스반정10밀리그램(리바록사반)_(10mg/1정) | 리록시아정10밀리그램(리바록사반)_(10mg/1정) | 리바렐정10밀리그램(리바록사반)_(10mg/1정) | 리바로트정10밀리그램(리바록사반)_(10mg/1정) | 리바록사반 | 리바록사반(미분화 | 리바록스정10밀리그램(리바록사반)_(10mg/1정) | 리바록엠정10밀리그램(리바록사반)_(10mg/1정) | 리바록정10밀리그램(리바록사반)_(10mg/1정) | 리바롤정10밀리그램(리바록사반)_(10mg/1정) | 리바사반정10밀리그램(리바록사반)_(10mg/1정) | 리바젠정10밀리그램(리바록사반)_(10mg/1정) | 리바코르정10밀리그램(리바록사반)_(10mg/1정) | 리박산정10밀리그램(리바록사반)_(10mg/1정) | 리보록사정10밀리그램(리바록사반)_(10mg/1정) | 리복사반정10밀리그램(리바록사반)_(10mg/1정) | 명인리바록사반정10밀리그램_(10mg/1정) | 바렐토정10밀리그램(리바록사반)_(10mg/1정) | 아자렐정10밀리그램(리바록사반)_(10mg/1정) | 유록사반정10밀리그램(리바록사반)_(10mg/1정) | 유바로정10밀리그램(리바록사반)_(10mg/1정) | 유한리바록사반정10밀리그램_(10mg/1정) | 이바록정10밀리그램(리바록사반)_(10mg/1정) | 일성리바록사반정10밀리그램_(10mg/1정) | 자네트정10밀리그램(리바록사반)_(10mg/1정) | 자렉스정10밀리그램(리바록사반(미분화))_(10mg/1정) | 자렐비정10밀리그램(리바록사반)_(10mg/1정) | 자렐토정10밀리그램(리바록사반)_(10mg/1정) | 자로반정10밀리그램(리바록사반)_(10mg/1정) | 자록스정10밀리그램(리바록사반)_(10mg/1정) | 자바렐토정10밀리그램(리바록사반)_(10mg/1정) | 자이토정10밀리그램(리바록사반)_(10mg/1정) | 자톨정10밀리그램(리바록사반)_(10mg/1정) | 카사반정10밀리그램(리바록사반)_(10mg/1정) | 한화리바록사반정10밀리그램_(10mg/1정),42
